CDRadio,182051,29.631444,db,10150,177,3,$GNGGA,102048.00,2234.22614,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,3.0,0462*4C

CDRadio,182052,27.784394,db,10173,177,3,$GNGGA,102049.00,2234.22615,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*4D

CDRadio,182053,30.430281,db,10173,177,3,$GNGGA,102050.00,2234.22615,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*45

CDRadio,182054,28.375334,db,10196,177,3,$GNGGA,102051.00,2234.22615,N,11356.25186,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*47

CDRadio,182055,29.816973,db,10219,177,3,$GNGGA,102052.00,2234.22615,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*47

CDRadio,182056,29.600549,db,10242,177,3,$GNGGA,102053.00,2234.22616,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*45

CDRadio,182057,27.693672,db,10265,177,3,$GNGGA,102054.00,2234.22615,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*41

CDRadio,182058,28.695767,db,10288,177,3,$GNGGA,102055.00,2234.22614,N,11356.25186,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*42

CDRadio,182059,29.711009,db,10311,177,3,$GNGGA,102056.00,2234.22614,N,11356.25186,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*41

CDRadio,182100,29.608971,db,10311,177,3,$GNGGA,102057.00,2234.22614,N,11356.25186,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*40

CDRadio,182101,29.531607,db,10334,177,3,$GNGGA,102058.00,2234.22614,N,11356.25185,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*4C

CDRadio,182102,28.836006,db,10357,177,3,$GNGGA,102059.00,2234.22614,N,11356.25186,E,5,09,0.94,69.4,M,-2.7,M,2.0,0462*4E

CDRadio,182103,31.282439,db,10380,177,3,$GNGGA,102100.00,2234.22614,N,11356.25188,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4D

CDRadio,182104,31.078042,db,10403,177,3,$GNGGA,102101.00,2234.22613,N,11356.25187,E,5,08,1.28,69.4,M,-2.7,M,2.0,0462*43

CDRadio,182105,28.563105,db,10426,177,3,$GNGGA,102102.00,2234.22613,N,11356.25187,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*47

CDRadio,182106,27.253610,db,10426,177,3,$GNGGA,102103.00,2234.22613,N,11356.25187,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*46

CDRadio,182107,27.469718,db,10449,177,3,$GNGGA,102104.00,2234.22613,N,11356.25187,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*41

CDRadio,182108,24.890340,db,10472,177,3,$GNGGA,102105.00,2234.22614,N,11356.25187,E,5,08,1.28,69.3,M,-2.7,M,3.0,0462*46

CDRadio,182109,25.747872,db,10495,177,3,$GNGGA,102106.00,2234.22614,N,11356.25187,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*44

CDRadio,182111,31.043816,db,10541,177,3,$GNGGA,102108.00,2234.22615,N,11356.25187,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4B

CDRadio,182112,27.913316,db,10564,177,3,$GNGGA,102109.00,2234.22615,N,11356.25188,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*45

CDRadio,182113,33.512983,db,10564,177,3,$GNGGA,102110.00,2234.22615,N,11356.25188,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4D

CDRadio,182114,33.141823,db,10587,177,3,$GNGGA,102111.00,2234.22614,N,11356.25189,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4C

CDRadio,182115,29.558270,db,10610,177,3,$GNGGA,102112.00,2234.22614,N,11356.25188,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4E

CDRadio,182116,25.860867,db,10633,177,3,$GNGGA,102113.00,2234.22613,N,11356.25188,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*48

CDRadio,182118,34.865531,db,10679,177,3,$GNGGA,102115.00,2234.22613,N,11356.25189,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4F

CDRadio,182119,29.280792,db,10702,177,3,$GNGGA,102116.00,2234.22613,N,11356.25189,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4C

CDRadio,182121,23.290093,db,10725,177,3,$GNGGA,102118.00,2234.22613,N,11356.25190,E,5,08,1.28,69.3,M,-2.7,M,2.0,0462*4A

CDRadio,182122,34.016365,db,10748,177,3,$GNGGA,102119.00,2234.22613,N,11356.25190,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*4A

CDRadio,182123,29.613976,db,10771,177,3,$GNGGA,102120.00,2234.22613,N,11356.25192,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*42

CDRadio,182124,30.782887,db,10794,177,3,$GNGGA,102121.00,2234.22613,N,11356.25192,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*43

CDRadio,182125,27.452478,db,10817,177,3,$GNGGA,102122.00,2234.22613,N,11356.25191,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*43

CDRadio,182126,30.069097,db,10817,177,3,$GNGGA,102123.00,2234.22613,N,11356.25190,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*43

CDRadio,182127,29.476860,db,10840,177,3,$GNGGA,102124.00,2234.22613,N,11356.25191,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*45

CDRadio,182128,30.447649,db,10863,177,3,$GNGGA,102125.00,2234.22612,N,11356.25192,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*46

CDRadio,182129,30.998406,db,10886,177,3,$GNGGA,102126.00,2234.22612,N,11356.25192,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*45

CDRadio,182131,30.649308,db,10932,177,3,$GNGGA,102128.00,2234.22612,N,11356.25193,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*4A

CDRadio,182132,30.872002,db,10932,177,3,$GNGGA,102129.00,2234.22612,N,11356.25192,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*4A

CDRadio,182133,30.600175,db,10955,177,3,$GNGGA,102130.00,2234.22612,N,11356.25193,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*43

CDRadio,182134,29.009672,db,10978,177,3,$GNGGA,102131.00,2234.22612,N,11356.25194,E,5,08,1.28,69.2,M,-2.7,M,3.0,0462*44

